filename,width,height,class,xmin,ymin,xmax,ymax
000000193181.jpg,426,640,baseball bat,211.69,35.48,241.07,160.75
000000193181.jpg,426,640,person,21.57,110.74,307.78,500.49
000000193181.jpg,426,640,person,188.4,325.03,419.96000000000004,568.0899999999999
000000193181.jpg,426,640,person,236.18,22.86,293.59000000000003,88.75
000000193181.jpg,426,640,person,284.23,58.14,326.91,125.53
000000193181.jpg,426,640,person,45.17,3.75,100.1,103.09
000000193181.jpg,426,640,person,14.38,1.44,60.400000000000006,122.25
000000193181.jpg,426,640,person,339.42,70.66,364.43,103.18
000000193181.jpg,426,640,person,247.85,60.41,295.26,123.63
000000193181.jpg,426,640,person,328.07,6.18,365.24,57.81
000000193181.jpg,426,640,person,155.22,42.01,190.24,100.94
000000193181.jpg,426,640,person,389.37,63.02,426.0,128.77
000000193181.jpg,426,640,baseball glove,192.38,433.04,238.89,474.41
000000193181.jpg,426,640,person,114.82,9.61,150.19,72.88
000000193181.jpg,426,640,person,380.11,42.99,421.39,95.4
000000193181.jpg,426,640,person,1.0,0.0,425.0,163.0
000000193245.jpg,500,375,kite,176.43,0.51,216.82,26.540000000000003
000000193245.jpg,500,375,kite,148.58,55.98,179.16000000000003,75.69999999999999
000000193245.jpg,500,375,kite,213.58,22.73,243.62,60.400000000000006
000000193245.jpg,500,375,kite,272.71,0.48,312.69,16.25
000000193245.jpg,500,375,kite,361.4,0.0,386.83,10.96
000000193245.jpg,500,375,kite,470.55,48.0,497.58000000000004,64.76
000000193245.jpg,500,375,kite,125.08,5.74,142.7,18.89
000000193245.jpg,500,375,person,78.51,176.81,146.93,372.71000000000004
000000193245.jpg,500,375,person,294.52,200.59,304.24,235.89
000000193245.jpg,500,375,person,239.92,190.84,267.02,275.85
000000193245.jpg,500,375,person,251.96,178.89,294.55,287.96999999999997
000000193245.jpg,500,375,person,398.63,192.35,417.02,231.32
000000193245.jpg,500,375,person,416.88,183.12,443.46,252.0
000000193245.jpg,500,375,person,462.61,165.51,497.88,290.31
000000193245.jpg,500,375,person,151.73,202.05,182.23999999999998,269.29
000000193245.jpg,500,375,person,413.67,195.98,420.27000000000004,221.20999999999998
000000193245.jpg,500,375,person,373.74,191.35,378.87,205.29
000000193245.jpg,500,375,person,333.95,200.01,342.44,227.54
000000193245.jpg,500,375,kite,234.98,76.93,249.17999999999998,86.64000000000001
000000193245.jpg,500,375,kite,74.41,117.89,86.91,125.51
000000193245.jpg,500,375,person,322.7,192.82,324.93,202.75
000000193245.jpg,500,375,kite,73.25,135.9,84.06,142.85
000000193245.jpg,500,375,kite,399.89,94.52,406.34,99.53
000000193245.jpg,500,375,kite,228.9,0.0,251.3,8.77
000000193245.jpg,500,375,person,328.25,194.05,332.9,206.8
000000193245.jpg,500,375,person,358.0,187.0,413.0,214.0
000000193348.jpg,426,640,toothbrush,258.5,390.73,426.0,577.99
000000193348.jpg,426,640,person,0.0,77.66,426.0,628.49
000000193429.jpg,640,428,person,208.31,101.11,421.71000000000004,304.52
000000193429.jpg,640,428,snowboard,134.65,277.24,519.37,374.38
000000193494.jpg,426,640,bed,69.03,330.79,329.35,585.35
000000193674.jpg,640,480,dog,405.58,162.71,461.93,338.19
000000193674.jpg,640,480,person,426.65,120.74,574.3199999999999,282.85
000000193674.jpg,640,480,surfboard,238.78,222.33,557.16,303.95000000000005
000000193717.jpg,521,640,car,291.1,202.22,354.29,226.04
000000193717.jpg,521,640,car,354.02,199.98,402.7,228.98
000000193717.jpg,521,640,traffic light,130.43,78.47,148.11,103.55
000000193717.jpg,521,640,traffic light,314.72,27.09,329.1,63.3
000000193717.jpg,521,640,fire hydrant,38.83,31.4,401.26,611.0
000000193717.jpg,521,640,person,400.17,118.66,502.20000000000005,305.06
000000193717.jpg,521,640,handbag,446.05,195.57,465.55,218.91
000000193717.jpg,521,640,car,0.0,173.74,40.95,221.97
000000193717.jpg,521,640,traffic light,328.8,130.68,336.98,156.02
000000193717.jpg,521,640,car,476.53,215.94,521.0,234.88
000000193717.jpg,521,640,car,82.65,197.43,126.42000000000002,215.5
000000193717.jpg,521,640,traffic light,340.05,138.15,348.69,158.17000000000002
000000193743.jpg,427,640,person,116.49,43.15,396.94,629.93
000000193743.jpg,427,640,tennis racket,375.06,380.68,390.78000000000003,533.47
000000193743.jpg,427,640,person,340.68,616.14,409.85,640.0
000000193743.jpg,427,640,person,221.48,605.48,316.4,632.8100000000001
000000193743.jpg,427,640,person,367.74,0.13,424.5,43.2
000000193884.jpg,640,480,stop sign,376.07,118.57,438.78999999999996,178.68
000000193926.jpg,640,477,bicycle,368.26,18.46,613.43,84.12
000000193926.jpg,640,477,banana,33.27,18.66,281.44,226.13
000000193926.jpg,640,477,banana,380.53,115.77,586.3299999999999,196.16
000000193926.jpg,640,477,banana,380.88,267.26,462.23,428.83
000000193926.jpg,640,477,banana,158.58,23.83,346.33000000000004,225.54000000000002
000000193926.jpg,640,477,apple,22.39,86.22,87.34,167.95999999999998
000000193926.jpg,640,477,apple,149.27,95.4,216.61,145.91
000000193926.jpg,640,477,orange,86.83,77.95,153.56,133.42000000000002
000000193926.jpg,640,477,backpack,370.05,94.76,616.04,225.24
000000193926.jpg,640,477,person,24.71,254.08,108.50999999999999,389.44000000000005
000000193926.jpg,640,477,bowl,18.5,12.98,349.5,227.38
000000193926.jpg,640,477,person,412.25,320.25,621.28,462.25
000000194216.jpg,640,294,bear,193.8,97.53,245.88,162.79000000000002
000000194216.jpg,640,294,bear,165.16,137.26,187.35,165.94
000000194216.jpg,640,294,bear,122.36,137.48,139.38,163.47
000000194471.jpg,334,500,person,68.12,138.19,235.19,332.78
000000194471.jpg,334,500,skateboard,129.68,309.63,258.02,363.1
000000194506.jpg,640,498,bear,284.03,143.55,413.55999999999995,241.52
000000194506.jpg,640,498,bear,80.54,118.04,300.29,275.01
000000194716.jpg,640,427,cell phone,378.19,211.88,436.19,231.49
000000194716.jpg,640,427,person,373.27,110.35,518.16,420.28
000000194716.jpg,640,427,car,544.55,1.0,640.0,30.14
000000194716.jpg,640,427,person,147.51,36.6,478.02,421.45000000000005
000000194724.jpg,640,480,bottle,418.29,0.3,521.13,258.61
000000194724.jpg,640,480,refrigerator,101.62,0.54,385.95,136.76
000000194724.jpg,640,480,chair,511.28,42.07,638.56,142.38
000000194724.jpg,640,480,chair,0.0,96.76,35.68,209.19
000000194724.jpg,640,480,dining table,1.08,115.67,640.0,473.23
000000194724.jpg,640,480,cup,514.77,133.02,609.25,262.28
000000194724.jpg,640,480,pizza,283.69,337.62,477.84000000000003,454.11
000000194724.jpg,640,480,book,80.9,139.15,430.38,242.7
000000194724.jpg,640,480,bottle,190.87,2.26,214.59,51.949999999999996
000000194724.jpg,640,480,pizza,395.27,335.38,549.93,441.7
000000194724.jpg,640,480,cell phone,575.78,221.7,640.0,289.51
000000194724.jpg,640,480,bottle,170.94,0.0,192.87,54.43
000000194724.jpg,640,480,bottle,261.95,0.0,280.33,52.86
000000194724.jpg,640,480,bottle,280.45,0.05,299.58,53.8
000000194724.jpg,640,480,bottle,299.87,0.0,320.71,52.12
000000194724.jpg,640,480,bottle,209.45,1.25,233.14,51.12
000000194724.jpg,640,480,fork,96.79,273.76,158.10000000000002,332.53999999999996
000000194724.jpg,640,480,pizza,232.85,261.08,536.27,419.51
000000194724.jpg,640,480,bottle,339.81,2.76,357.59000000000003,51.35
000000194746.jpg,500,375,pizza,194.2,113.35,351.73,166.3
000000194746.jpg,500,375,oven,0.0,0.0,499.99,375.0
000000194832.jpg,640,425,tv,280.16,91.43,343.05,135.27
000000194832.jpg,640,425,couch,2.74,203.82,218.44,419.52
000000194832.jpg,640,425,couch,428.64,206.67,639.78,420.53999999999996
000000194832.jpg,640,425,bus,1.91,1.16,640.0,418.51000000000005
000000194832.jpg,640,425,chair,0.0,204.16,218.23,425.0
000000194832.jpg,640,425,chair,341.68,185.35,499.76,265.11
000000194832.jpg,640,425,chair,333.99,169.23,455.08000000000004,234.52999999999997
000000194832.jpg,640,425,chair,199.76,159.05,283.1,166.72
000000194832.jpg,640,425,chair,172.02,164.55,295.02,233.21
000000194832.jpg,640,425,chair,125.19,185.41,290.63,270.44
000000194832.jpg,640,425,chair,425.67,205.38,639.57,425.0
000000194832.jpg,640,425,chair,348.83,218.76,581.75,328.03999999999996
000000194832.jpg,640,425,chair,56.24,221.76,286.90999999999997,348.75
000000194832.jpg,640,425,couch,54.27,222.2,289.08,351.34
000000194875.jpg,640,574,motorcycle,45.15,290.22,469.52,552.07
000000194875.jpg,640,574,motorcycle,290.22,288.93,638.49,553.36
000000194875.jpg,640,574,person,159.52,223.34,257.24,324.38
000000194875.jpg,640,574,person,5.15,228.57,100.39,325.1
000000194875.jpg,640,574,person,442.9,243.65,499.64,320.53
000000194875.jpg,640,574,person,512.1,237.15,587.32,320.31
000000194875.jpg,640,574,person,219.57,168.87,309.16999999999996,290.41
000000194875.jpg,640,574,person,292.93,157.4,365.35,292.58000000000004
000000194875.jpg,640,574,person,441.37,144.92,517.59,289.13
000000194875.jpg,640,574,person,389.66,154.47,447.55,237.06
000000194875.jpg,640,574,person,387.74,240.2,506.86,360.75
000000194875.jpg,640,574,handbag,304.64,205.59,354.28,278.61
000000194875.jpg,640,574,bottle,376.51,92.93,389.7,135.60000000000002
000000194875.jpg,640,574,bottle,457.2,94.72,468.75,125.50999999999999
000000194875.jpg,640,574,cup,417.14,210.56,429.65,235.32
000000194875.jpg,640,574,chair,393.45,298.43,491.7,363.0
000000194875.jpg,640,574,chair,511.65,274.1,531.14,308.52000000000004
000000194875.jpg,640,574,chair,580.11,298.38,640.0,475.32
000000194875.jpg,640,574,chair,247.43,287.41,277.77,320.48
000000194875.jpg,640,574,chair,1.29,287.97,63.199999999999996,351.17
000000194875.jpg,640,574,potted plant,114.54,286.82,155.01,330.42
000000194875.jpg,640,574,vase,393.38,201.22,404.62,225.42
000000194875.jpg,640,574,person,263.91,234.63,328.21000000000004,334.38
000000194875.jpg,640,574,motorcycle,0.0,328.66,128.59,566.73
000000194875.jpg,640,574,bottle,447.49,95.14,457.68,120.88
000000194875.jpg,640,574,bottle,434.93,97.81,447.6,122.22
000000194875.jpg,640,574,bottle,412.63,101.92,424.58,135.42000000000002
000000194875.jpg,640,574,bottle,401.25,101.83,412.59,136.06
000000194875.jpg,640,574,bottle,389.07,93.16,399.43,136.26
000000194875.jpg,640,574,bottle,366.97,97.89,377.55,136.01
000000194875.jpg,640,574,bottle,322.03,94.65,333.7,136.02
000000194875.jpg,640,574,bottle,309.91,97.41,322.25,135.56
000000194875.jpg,640,574,bottle,344.67,95.8,354.88,136.62
000000194875.jpg,640,574,bottle,249.91,130.09,263.69,168.52
000000194875.jpg,640,574,dining table,350.66,224.26,467.95000000000005,274.68
000000194875.jpg,640,574,dining table,183.58,322.68,214.76000000000002,332.91
000000194875.jpg,640,574,person,588.53,239.78,640.0,299.54
000000194875.jpg,640,574,cup,388.77,205.68,399.99,237.07
000000194875.jpg,640,574,cup,109.81,278.22,122.4,317.81000000000006
000000194940.jpg,500,375,bowl,280.77,72.34,428.23,212.29
000000194940.jpg,500,375,bowl,152.53,139.89,296.63,292.41999999999996
000000194940.jpg,500,375,bowl,305.06,206.46,433.99,339.61
000000194940.jpg,500,375,broccoli,167.83,189.59,231.95000000000002,258.14
000000194940.jpg,500,375,cup,1.69,0.21,208.99,169.59
000000194940.jpg,500,375,carrot,307.58,160.11,377.53,181.18
000000194940.jpg,500,375,carrot,299.64,131.52,366.96,160.97
000000194940.jpg,500,375,carrot,327.51,146.65,384.12,171.58
000000194940.jpg,500,375,carrot,362.68,102.19,417.02,155.51999999999998
000000194940.jpg,500,375,carrot,377.29,139.32,401.57000000000005,161.81
000000194940.jpg,500,375,carrot,296.07,107.99,404.0,173.08999999999997
000000194940.jpg,500,375,carrot,339.58,168.94,398.09,191.05
000000195045.jpg,640,480,bench,422.82,295.17,473.34,356.61
000000195045.jpg,640,480,bench,0.0,268.64,42.94,299.25
000000195165.jpg,640,478,bottle,376.09,243.88,394.66999999999996,289.67
000000195165.jpg,640,478,bottle,344.44,186.35,353.54,230.29
000000195165.jpg,640,478,bottle,315.67,202.53,328.43,235.71
000000195165.jpg,640,478,bowl,489.5,274.84,561.34,316.83
000000195165.jpg,640,478,bowl,504.3,225.42,524.01,235.51
000000195165.jpg,640,478,bowl,485.03,216.81,504.80999999999995,227.5
000000195165.jpg,640,478,bowl,488.4,196.53,510.51,210.04
000000195165.jpg,640,478,sink,351.21,291.09,495.86,331.59999999999997
000000195165.jpg,640,478,bottle,326.96,200.06,340.53,231.71
000000195165.jpg,640,478,bottle,352.29,184.29,359.92,229.23
000000195165.jpg,640,478,bowl,504.86,236.41,524.71,244.0
000000195165.jpg,640,478,bottle,329.8,263.35,347.95,312.64000000000004
000000195165.jpg,640,478,toilet,0.0,351.46,66.72,470.11
000000195165.jpg,640,478,bottle,356.18,198.03,374.52,231.67000000000002
000000195165.jpg,640,478,bottle,543.39,236.57,562.59,261.46999999999997
000000195165.jpg,640,478,bottle,415.02,206.92,434.14,229.23
000000195165.jpg,640,478,bottle,391.51,266.22,405.48,290.74
000000195165.jpg,640,478,bottle,295.0,196.0,557.0,331.0
000000195754.jpg,640,425,tv,448.61,137.29,543.9300000000001,229.99
000000195754.jpg,640,425,couch,194.68,188.28,350.05,280.59000000000003
000000195754.jpg,640,425,chair,304.29,170.03,318.85,204.32999999999998
000000195754.jpg,640,425,couch,401.29,309.17,597.37,419.53000000000003
000000195754.jpg,640,425,chair,63.03,231.36,233.99,365.07000000000005
000000195754.jpg,640,425,dining table,154.38,228.29,226.78,301.8
000000195754.jpg,640,425,chair,405.13,309.09,608.25,417.27
000000195754.jpg,640,425,chair,490.18,234.59,605.63,322.02
000000195842.jpg,640,480,tv,168.97,195.82,260.45,279.77
000000195842.jpg,640,480,couch,279.69,288.44,452.25,384.23
000000195842.jpg,640,480,couch,565.49,384.82,640.0,474.44
000000195842.jpg,640,480,person,414.53,47.61,565.21,473.53000000000003
000000195842.jpg,640,480,bowl,139.3,445.03,239.74,480.0
000000195842.jpg,640,480,remote,420.7,131.12,429.34999999999997,161.96
000000195842.jpg,640,480,chair,584.2,313.48,639.0400000000001,418.93
000000195842.jpg,640,480,clock,496.63,19.0,535.88,59.18
000000195842.jpg,640,480,remote,443.02,144.2,450.77,154.76999999999998
000000195918.jpg,640,428,tv,300.57,121.87,484.25,249.3
000000195918.jpg,640,428,tv,36.91,118.35,242.56,276.53999999999996
000000195918.jpg,640,428,laptop,528.59,188.67,639.53,334.05999999999995
000000195918.jpg,640,428,mouse,284.76,285.27,318.96,303.91999999999996
000000195918.jpg,640,428,keyboard,99.07,294.31,268.34000000000003,338.55
000000195918.jpg,640,428,chair,0.0,378.35,186.0,428.0
000000196009.jpg,640,480,spoon,182.86,320.0,572.52,396.19
000000196009.jpg,640,480,carrot,0.0,77.75,640.0,317.75
000000196009.jpg,640,480,carrot,215.72,0.0,638.12,138.92
000000196141.jpg,640,429,sports ball,0.0,111.99,22.3,130.06
000000196141.jpg,640,429,car,76.41,62.29,150.43,105.57
000000196141.jpg,640,429,person,247.76,74.23,417.42999999999995,375.01
000000196141.jpg,640,429,person,555.57,99.84,603.8900000000001,212.89
000000196141.jpg,640,429,person,440.85,73.13,457.64000000000004,105.58
000000196141.jpg,640,429,baseball bat,158.75,151.06,254.68,183.03
000000196141.jpg,640,429,baseball glove,452.22,208.02,495.34000000000003,251.48000000000002
000000196141.jpg,640,429,car,166.29,72.32,234.14999999999998,115.31
000000196141.jpg,640,429,car,243.85,75.55,300.37,118.05
000000196141.jpg,640,429,person,453.77,206.81,631.0,417.68
000000196141.jpg,640,429,person,36.12,67.59,66.53,163.67000000000002
000000196141.jpg,640,429,car,468.46,72.35,583.67,136.95
000000196141.jpg,640,429,car,357.64,81.62,398.51,123.36000000000001
000000196185.jpg,640,427,airplane,105.31,155.33,527.25,275.97
000000196442.jpg,640,427,person,99.72,151.61,249.34,287.44000000000005
000000196442.jpg,640,427,skis,98.12,223.65,251.24,290.51
000000196442.jpg,640,427,person,547.15,346.84,553.36,356.15999999999997
000000196442.jpg,640,427,person,322.49,340.41,335.01,359.65000000000003
000000196442.jpg,640,427,person,341.83,345.0,346.35999999999996,351.29
000000196754.jpg,375,500,stop sign,118.59,293.38,199.75,377.83
000000196754.jpg,375,500,chair,215.73,302.07,375.0,499.85
000000196759.jpg,640,480,car,0.0,240.24,41.94,269.67
000000196759.jpg,640,480,car,575.83,228.51,626.23,255.78
000000196759.jpg,640,480,truck,44.03,167.62,618.52,423.19
000000196759.jpg,640,480,car,530.58,230.82,577.0300000000001,250.44
000000196843.jpg,640,480,bicycle,442.51,263.56,557.88,408.01
000000196843.jpg,640,480,bus,1.08,50.7,638.5600000000001,430.38
000000196843.jpg,640,480,bicycle,0.0,377.4,133.6,480.0
000000196843.jpg,640,480,bicycle,0.0,366.2,16.33,388.82
000000197004.jpg,640,427,sandwich,74.84,19.19,604.52,402.05
000000197004.jpg,640,427,keyboard,172.9,0.64,640.0,147.75
000000197022.jpg,640,478,pizza,168.64,345.88,639.12,478.0
000000197022.jpg,640,478,pizza,25.78,57.68,508.08000000000004,340.18
000000197388.jpg,640,392,person,139.41,102.25,361.79999999999995,343.82
000000197388.jpg,640,392,person,287.17,61.52,362.05,227.13000000000002
000000197388.jpg,640,392,person,540.04,48.81,640.0,272.17
000000197388.jpg,640,392,person,372.58,170.84,639.21,388.03
000000197388.jpg,640,392,person,0.5,43.74,90.6,263.83
000000197388.jpg,640,392,skis,267.67,218.95,393.93,240.56
000000197388.jpg,640,392,skis,141.82,270.87,639.12,328.58
000000197388.jpg,640,392,skis,234.23,330.02,397.06,359.28
000000197388.jpg,640,392,skis,0.0,259.08,106.63,295.76
000000197528.jpg,480,640,cat,128.86,116.24,390.87,637.4
000000197658.jpg,582,640,baseball glove,152.49,394.18,250.29000000000002,460.33000000000004
000000197658.jpg,582,640,person,178.34,140.94,562.34,579.6
000000197796.jpg,640,478,bottle,213.38,96.46,229.45999999999998,171.18
000000197796.jpg,640,478,bottle,282.1,61.41,304.47,169.25
000000197796.jpg,640,478,bottle,312.48,57.63,337.43,155.96
000000197796.jpg,640,478,bottle,116.33,120.66,153.26,206.55
000000197796.jpg,640,478,bottle,229.02,103.7,255.44,174.76999999999998
000000197796.jpg,640,478,bottle,66.0,84.97,125.43,220.55
000000197796.jpg,640,478,sink,80.04,247.88,376.17,477.9
000000197870.jpg,640,425,bird,49.67,190.9,208.48000000000002,379.25
000000197870.jpg,640,425,person,505.07,70.47,578.23,255.56
000000197870.jpg,640,425,bench,0.96,130.66,506.35999999999996,352.73
000000198489.jpg,428,640,potted plant,64.57,58.83,169.32999999999998,228.16000000000003
000000198489.jpg,428,640,car,190.34,39.31,428.0,149.66
000000198489.jpg,428,640,person,104.6,92.22,276.65,432.16999999999996
000000198489.jpg,428,640,umbrella,0.0,415.2,313.53,593.54
000000198510.jpg,640,640,train,1.44,12.94,256.0,425.71
000000198510.jpg,640,640,person,268.94,189.84,500.49,632.8100000000001
000000198641.jpg,640,479,tv,94.81,112.59,385.18,305.18
000000198641.jpg,640,479,tv,0.99,111.77,110.83999999999999,353.25
000000198641.jpg,640,479,cat,221.13,184.16,495.29,422.94
000000198641.jpg,640,479,keyboard,0.0,363.5,265.87,472.21
000000198641.jpg,640,479,clock,571.61,275.9,588.94,296.09
000000198641.jpg,640,479,laptop,413.08,178.07,574.76,299.63
000000198641.jpg,640,479,laptop,427.86,298.75,596.26,361.12
000000198805.jpg,640,398,car,53.5,249.3,135.82999999999998,303.54
000000198805.jpg,640,398,car,10.66,234.4,139.6,281.22
000000198805.jpg,640,398,truck,129.08,155.52,612.24,390.38
000000198805.jpg,640,398,car,50.33,228.32,96.93,247.98
000000198805.jpg,640,398,car,0.09,230.78,8.26,248.84
000000198805.jpg,640,398,car,22.83,233.11,69.59,256.59000000000003
